6.065494682060348
step,acc
100,0.5058075785636902
200,0.5003156065940857
300,0.5021042227745056
400,0.5018937587738037
500,0.5026723146438599
600,0.5019779205322266
700,0.4995160400867462
800,0.5007785558700562
900,0.5011993646621704
1000,0.5004629492759705
1100,0.5017885565757751
1200,0.5021883845329285
1300,0.49989479780197144
1400,0.5011152029037476
1500,0.5007995963096619
1600,0.5005891919136047
1700,0.49957916140556335
1800,0.5000631213188171
1900,0.5005260705947876
2000,0.4999789595603943
2100,0.5003576874732971
2200,0.5000841617584229
2300,0.4991583228111267
2400,0.5004839897155762
2500,0.5011152029037476
2600,0.4997895658016205
2700,0.5004419088363647
2800,0.5011783242225647
2900,0.5003576874732971
3000,0.5002314448356628
3100,0.4994949996471405
3200,0.5001683235168457
3300,0.5008416771888733
3400,0.50029456615448
3500,0.5022094249725342
3600,0.4996633231639862
3700,0.5005260705947876
3800,0.5006523132324219
3900,0.5012204647064209
4000,0.5009047985076904
4100,0.5000210404396057
4200,0.49974748492240906
4300,0.49989479780197144
4400,0.5014098286628723
4500,0.5001262426376343
4600,0.5013467073440552
4700,0.5006312727928162
4800,0.49953708052635193
4900,0.5003366470336914
5000,0.4996422827243805
5100,0.5001893639564514
5200,0.49989479780197144
5300,0.5010941624641418
5400,0.5006733536720276
5500,0.5005891919136047
5600,0.5001683235168457
5700,0.49989479780197144
5800,0.5006943941116333
5900,0.5009258389472961
6000,0.501157283782959
6100,0.5002735257148743
6200,0.5007575154304504
6300,0.5003366470336914
6400,0.5007995963096619
6500,0.5000631213188171
6600,0.5008416771888733
6700,0.5006312727928162
6800,0.5012204647064209
6900,0.50029456615448
7000,0.5013256669044495
7100,0.5002735257148743
7200,0.50014728307724
7300,0.5002314448356628
7400,0.5009679198265076
7500,0.50014728307724
7600,0.5000841617584229
7700,0.5006523132324219
7800,0.5006943941116333
7900,0.5004629492759705
8000,0.50014728307724
8100,0.5005891919136047
8200,0.4999789595603943
8300,0.49991583824157715
8400,0.50014728307724
8500,0.49985271692276
8600,0.50029456615448
8700,0.5005260705947876
8800,0.5002314448356628
8900,0.5009889602661133
9000,0.5008416771888733
9100,0.5006733536720276
9200,0.4993266463279724
9300,0.5001683235168457
9400,0.50029456615448
9500,0.5002314448356628
9600,0.50029456615448
9700,0.50014728307724
9800,0.5002735257148743
9900,0.49976852536201477
10000,0.5005891919136047
10100,0.4996422827243805
10200,0.49953708052635193
10300,0.5007785558700562
10400,0.5003997683525085
10500,0.5003997683525085
10600,0.5001262426376343
10700,0.4996843636035919
10800,0.5007995963096619
10900,0.5003997683525085
11000,0.4998106360435486
11100,0.5002104043960571
11200,0.5008416771888733
11300,0.5009258389472961
11400,0.5003156065940857
11500,0.5000631213188171
11600,0.5001893639564514
11700,0.5000420808792114
